,chooseFrontProbability,likeFrontNumber,likeNumber,students,teacherUtility,totalUtility,utility-0,utility-1,utility-2,utility-3,utility-4,utility-5,utility-6,utility-7
126,0.5,1,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1122}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1870}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1872}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1872}, {'id': 4, 'like': 1, 'front': 0, 'utility': 126}, {'id': 5, 'like': 1, 'front': 0, 'utility': 126}, {'id': 6, 'like': 1, 'front': 0, 'utility': 124}, {'id': 7, 'like': 0, 'front': 0, 'utility': 882}]",497,7994,1122,1870,1872,1872,126,126,124,882
115,0.5,0,4,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1871}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1874}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1871}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1880}, {'id': 4, 'like': 1, 'front': 0, 'utility': 129}, {'id': 5, 'like': 1, 'front': 0, 'utility': 118}, {'id': 6, 'like': 1, 'front': 0, 'utility': 119}, {'id': 7, 'like': 1, 'front': 0, 'utility': 129}]",496,7991,1871,1874,1871,1880,129,118,119,129
133,0.1,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1026}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1027}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1976}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1976}, {'id': 4, 'like': 1, 'front': 0, 'utility': 219}, {'id': 5, 'like': 1, 'front': 0, 'utility': 224}, {'id': 6, 'like': 0, 'front': 0, 'utility': 775}, {'id': 7, 'like': 0, 'front': 0, 'utility': 770}]",496,7993,1026,1027,1976,1976,219,224,775,770
135,0.30000000000000004,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1078}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1073}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1924}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1926}, {'id': 4, 'like': 1, 'front': 0, 'utility': 175}, {'id': 5, 'like': 1, 'front': 0, 'utility': 169}, {'id': 6, 'like': 0, 'front': 0, 'utility': 821}, {'id': 7, 'like': 0, 'front': 0, 'utility': 823}]",495,7989,1078,1073,1924,1926,175,169,821,823
256,0.30000000000000004,5,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1077}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1075}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1078}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1074}, {'id': 4, 'like': 1, 'front': 0, 'utility': 178}, {'id': 5, 'like': 0, 'front': 0, 'utility': 824}, {'id': 6, 'like': 0, 'front': 0, 'utility': 828}, {'id': 7, 'like': 0, 'front': 0, 'utility': 829}]",482,6963,1077,1075,1078,1074,178,824,828,829
201,0.30000000000000004,4,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1076}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1075}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1079}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1075}, {'id': 4, 'like': 1, 'front': 0, 'utility': 175}, {'id': 5, 'like': 0, 'front': 0, 'utility': 828}, {'id': 6, 'like': 0, 'front': 0, 'utility': 831}, {'id': 7, 'like': 0, 'front': 0, 'utility': 821}]",480,6960,1076,1075,1079,1075,175,828,831,821
97,0.899999999999999,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1226}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1228}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1782}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1769}, {'id': 4, 'like': 1, 'front': 0, 'utility': 26}, {'id': 5, 'like': 0, 'front': 0, 'utility': 974}, {'id': 6, 'like': 0, 'front': 0, 'utility': 976}, {'id': 7, 'like': 0, 'front': 0, 'utility': 977}]",479,8958,1226,1228,1782,1769,26,974,976,977
172,0.7000000000000001,1,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1178}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1824}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1825}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1830}, {'id': 4, 'like': 1, 'front': 0, 'utility': 78}, {'id': 5, 'like': 1, 'front': 0, 'utility': 75}, {'id': 6, 'like': 1, 'front': 0, 'utility': 76}, {'id': 7, 'like': 1, 'front': 0, 'utility': 73}]",479,6959,1178,1824,1825,1830,78,75,76,73
78,0.1,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1025}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1975}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1977}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1974}, {'id': 4, 'like': 1, 'front': 0, 'utility': 217}, {'id': 5, 'like': 1, 'front': 0, 'utility': 226}, {'id': 6, 'like': 0, 'front': 0, 'utility': 769}, {'id': 7, 'like': 0, 'front': 0, 'utility': 773}]",468,8936,1025,1975,1977,1974,217,226,769,773
212,0.30000000000000004,5,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1073}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1072}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1074}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1075}, {'id': 4, 'like': 1, 'front': 0, 'utility': 171}, {'id': 5, 'like': 0, 'front': 0, 'utility': 822}, {'id': 6, 'like': 0, 'front': 0, 'utility': 822}, {'id': 7, 'like': 0, 'front': 0, 'utility': 822}]",466,6931,1073,1072,1074,1075,171,822,822,822
147,0.4,3,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1105}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1099}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1101}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1907}, {'id': 4, 'like': 1, 'front': 0, 'utility': 149}, {'id': 5, 'like': 0, 'front': 0, 'utility': 848}, {'id': 6, 'like': 0, 'front': 0, 'utility': 849}, {'id': 7, 'like': 0, 'front': 0, 'utility': 849}]",453,7907,1105,1099,1101,1907,149,848,849,849
64,0.899999999999999,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1228}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1225}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1785}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1768}, {'id': 4, 'like': 0, 'front': 0, 'utility': 976}, {'id': 5, 'like': 0, 'front': 0, 'utility': 975}, {'id': 6, 'like': 0, 'front': 0, 'utility': 974}, {'id': 7, 'like': 0, 'front': 0, 'utility': 973}]",452,9904,1228,1225,1785,1768,976,975,974,973
34,0.1,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1975}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1976}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1976}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1976}, {'id': 4, 'like': 1, 'front': 0, 'utility': 224}, {'id': 5, 'like': 1, 'front': 0, 'utility': 226}, {'id': 6, 'like': 0, 'front': 0, 'utility': 781}, {'id': 7, 'like': 0, 'front': 0, 'utility': 766}]",449,9900,1975,1976,1976,1976,224,226,781,766
70,0.4,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1905}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1896}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1901}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1899}, {'id': 4, 'like': 1, 'front': 0, 'utility': 148}, {'id': 5, 'like': 1, 'front': 0, 'utility': 154}, {'id': 6, 'like': 1, 'front': 0, 'utility': 147}, {'id': 7, 'like': 0, 'front': 0, 'utility': 848}]",449,8898,1905,1896,1901,1899,148,154,147,848
79,0.2,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1051}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1948}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1950}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1949}, {'id': 4, 'like': 1, 'front': 0, 'utility': 197}, {'id': 5, 'like': 1, 'front': 0, 'utility': 198}, {'id': 6, 'like': 0, 'front': 0, 'utility': 789}, {'id': 7, 'like': 0, 'front': 0, 'utility': 809}]",445,8891,1051,1948,1950,1949,197,198,789,809
105,0.6000000000000001,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1149}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1146}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1150}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1846}, {'id': 4, 'like': 0, 'front': 0, 'utility': 899}, {'id': 5, 'like': 0, 'front': 0, 'utility': 898}, {'id': 6, 'like': 0, 'front': 0, 'utility': 901}, {'id': 7, 'like': 0, 'front': 0, 'utility': 900}]",444,8889,1149,1146,1150,1846,899,898,901,900
96,0.799999999999999,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1195}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1195}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1794}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1803}, {'id': 4, 'like': 1, 'front': 0, 'utility': 53}, {'id': 5, 'like': 0, 'front': 0, 'utility': 952}, {'id': 6, 'like': 0, 'front': 0, 'utility': 948}, {'id': 7, 'like': 0, 'front': 0, 'utility': 947}]",443,8887,1195,1195,1794,1803,53,952,948,947
127,0.6000000000000001,1,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1148}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1845}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1853}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1845}, {'id': 4, 'like': 1, 'front': 0, 'utility': 95}, {'id': 5, 'like': 1, 'front': 0, 'utility': 97}, {'id': 6, 'like': 1, 'front': 0, 'utility': 101}, {'id': 7, 'like': 0, 'front': 0, 'utility': 898}]",441,7882,1148,1845,1853,1845,95,97,101,898
95,0.7000000000000001,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1172}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1181}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1825}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1828}, {'id': 4, 'like': 1, 'front': 0, 'utility': 73}, {'id': 5, 'like': 0, 'front': 0, 'utility': 921}, {'id': 6, 'like': 0, 'front': 0, 'utility': 926}, {'id': 7, 'like': 0, 'front': 0, 'utility': 925}]",425,8851,1172,1181,1825,1828,73,921,926,925
80,0.30000000000000004,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1072}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1923}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1925}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1927}, {'id': 4, 'like': 1, 'front': 0, 'utility': 169}, {'id': 5, 'like': 1, 'front': 0, 'utility': 178}, {'id': 6, 'like': 0, 'front': 0, 'utility': 820}, {'id': 7, 'like': 0, 'front': 0, 'utility': 826}]",419,8840,1072,1923,1925,1927,169,178,820,826
200,0.2,4,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1048}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1051}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1049}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1053}, {'id': 4, 'like': 1, 'front': 0, 'utility': 206}, {'id': 5, 'like': 0, 'front': 0, 'utility': 805}, {'id': 6, 'like': 0, 'front': 0, 'utility': 802}, {'id': 7, 'like': 0, 'front': 0, 'utility': 801}]",408,6815,1048,1051,1049,1053,206,805,802,801
116,0.6000000000000001,0,4,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1854}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1846}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1855}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1850}, {'id': 4, 'like': 1, 'front': 0, 'utility': 101}, {'id': 5, 'like': 1, 'front': 0, 'utility': 102}, {'id': 6, 'like': 1, 'front': 0, 'utility': 101}, {'id': 7, 'like': 1, 'front': 0, 'utility': 101}]",405,7810,1854,1846,1855,1850,101,102,101,101
255,0.2,5,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1048}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1051}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1053}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1049}, {'id': 4, 'like': 1, 'front': 0, 'utility': 204}, {'id': 5, 'like': 0, 'front': 0, 'utility': 806}, {'id': 6, 'like': 0, 'front': 0, 'utility': 802}, {'id': 7, 'like': 0, 'front': 0, 'utility': 797}]",405,6810,1048,1051,1053,1049,204,806,802,797
158,0.4,4,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1099}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1102}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1101}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1099}, {'id': 4, 'like': 0, 'front': 0, 'utility': 848}, {'id': 5, 'like': 0, 'front': 0, 'utility': 852}, {'id': 6, 'like': 0, 'front': 0, 'utility': 851}, {'id': 7, 'like': 0, 'front': 0, 'utility': 850}]",401,7802,1099,1102,1101,1099,848,852,851,850
81,0.4,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1098}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1902}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1904}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1900}, {'id': 4, 'like': 1, 'front': 0, 'utility': 158}, {'id': 5, 'like': 1, 'front': 0, 'utility': 144}, {'id': 6, 'like': 0, 'front': 0, 'utility': 849}, {'id': 7, 'like': 0, 'front': 0, 'utility': 846}]",401,8801,1098,1902,1904,1900,158,144,849,846
35,0.2,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1952}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1949}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1950}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1950}, {'id': 4, 'like': 1, 'front': 0, 'utility': 202}, {'id': 5, 'like': 1, 'front': 0, 'utility': 198}, {'id': 6, 'like': 0, 'front': 0, 'utility': 802}, {'id': 7, 'like': 0, 'front': 0, 'utility': 797}]",400,9800,1952,1949,1950,1950,202,198,802,797
63,0.799999999999999,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1198}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1202}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1807}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1796}, {'id': 4, 'like': 0, 'front': 0, 'utility': 947}, {'id': 5, 'like': 0, 'front': 0, 'utility': 950}, {'id': 6, 'like': 0, 'front': 0, 'utility': 951}, {'id': 7, 'like': 0, 'front': 0, 'utility': 950}]",400,9801,1198,1202,1807,1796,947,950,951,950
146,0.30000000000000004,3,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1068}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1078}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1076}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1925}, {'id': 4, 'like': 1, 'front': 0, 'utility': 176}, {'id': 5, 'like': 0, 'front': 0, 'utility': 823}, {'id': 6, 'like': 0, 'front': 0, 'utility': 823}, {'id': 7, 'like': 0, 'front': 0, 'utility': 827}]",397,7796,1068,1078,1076,1925,176,823,823,827
173,0.799999999999999,1,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1201}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1803}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1800}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1793}, {'id': 4, 'like': 1, 'front': 0, 'utility': 49}, {'id': 5, 'like': 1, 'front': 0, 'utility': 51}, {'id': 6, 'like': 1, 'front': 0, 'utility': 46}, {'id': 7, 'like': 1, 'front': 0, 'utility': 49}]",396,6792,1201,1803,1800,1793,49,51,46,49
94,0.6000000000000001,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1145}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1152}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1849}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1848}, {'id': 4, 'like': 1, 'front': 0, 'utility': 98}, {'id': 5, 'like': 0, 'front': 0, 'utility': 897}, {'id': 6, 'like': 0, 'front': 0, 'utility': 897}, {'id': 7, 'like': 0, 'front': 0, 'utility': 904}]",395,8790,1145,1152,1849,1848,98,897,897,904
211,0.2,5,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1051}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1052}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1047}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1052}, {'id': 4, 'like': 1, 'front': 0, 'utility': 192}, {'id': 5, 'like': 0, 'front': 0, 'utility': 795}, {'id': 6, 'like': 0, 'front': 0, 'utility': 800}, {'id': 7, 'like': 0, 'front': 0, 'utility': 799}]",394,6788,1051,1052,1047,1052,192,795,800,799
128,0.7000000000000001,1,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1171}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1819}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1828}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1825}, {'id': 4, 'like': 1, 'front': 0, 'utility': 71}, {'id': 5, 'like': 1, 'front': 0, 'utility': 74}, {'id': 6, 'like': 1, 'front': 0, 'utility': 74}, {'id': 7, 'like': 0, 'front': 0, 'utility': 918}]",390,7780,1171,1819,1828,1825,71,74,74,918
71,0.5,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1877}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1878}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1878}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1874}, {'id': 4, 'like': 1, 'front': 0, 'utility': 125}, {'id': 5, 'like': 1, 'front': 0, 'utility': 127}, {'id': 6, 'like': 1, 'front': 0, 'utility': 131}, {'id': 7, 'like': 0, 'front': 0, 'utility': 876}]",383,8766,1877,1878,1878,1874,125,127,131,876
93,0.5,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1132}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1124}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1874}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1878}, {'id': 4, 'like': 1, 'front': 0, 'utility': 126}, {'id': 5, 'like': 0, 'front': 0, 'utility': 875}, {'id': 6, 'like': 0, 'front': 0, 'utility': 878}, {'id': 7, 'like': 0, 'front': 0, 'utility': 877}]",381,8764,1132,1124,1874,1878,126,875,878,877
104,0.5,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1130}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1122}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1123}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1879}, {'id': 4, 'like': 0, 'front': 0, 'utility': 872}, {'id': 5, 'like': 0, 'front': 0, 'utility': 876}, {'id': 6, 'like': 0, 'front': 0, 'utility': 878}, {'id': 7, 'like': 0, 'front': 0, 'utility': 871}]",375,8751,1130,1122,1123,1879,872,876,878,871
82,0.5,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1122}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1876}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1879}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1870}, {'id': 4, 'like': 1, 'front': 0, 'utility': 121}, {'id': 5, 'like': 1, 'front': 0, 'utility': 129}, {'id': 6, 'like': 0, 'front': 0, 'utility': 874}, {'id': 7, 'like': 0, 'front': 0, 'utility': 873}]",372,8744,1122,1876,1879,1870,121,129,874,873
83,0.6000000000000001,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1147}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1862}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1847}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1852}, {'id': 4, 'like': 1, 'front': 0, 'utility': 103}, {'id': 5, 'like': 1, 'front': 0, 'utility': 107}, {'id': 6, 'like': 0, 'front': 0, 'utility': 899}, {'id': 7, 'like': 0, 'front': 0, 'utility': 898}]",357,8715,1147,1862,1847,1852,103,107,899,898
145,0.2,3,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1048}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1053}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1047}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1951}, {'id': 4, 'like': 1, 'front': 0, 'utility': 201}, {'id': 5, 'like': 0, 'front': 0, 'utility': 794}, {'id': 6, 'like': 0, 'front': 0, 'utility': 804}, {'id': 7, 'like': 0, 'front': 0, 'utility': 800}]",349,7698,1048,1053,1047,1951,201,794,804,800
62,0.7000000000000001,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1171}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1174}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1824}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1822}, {'id': 4, 'like': 0, 'front': 0, 'utility': 923}, {'id': 5, 'like': 0, 'front': 0, 'utility': 923}, {'id': 6, 'like': 0, 'front': 0, 'utility': 924}, {'id': 7, 'like': 0, 'front': 0, 'utility': 929}]",345,9690,1171,1174,1824,1822,923,923,924,929
92,0.4,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1098}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1099}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1900}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1899}, {'id': 4, 'like': 1, 'front': 0, 'utility': 147}, {'id': 5, 'like': 0, 'front': 0, 'utility': 846}, {'id': 6, 'like': 0, 'front': 0, 'utility': 857}, {'id': 7, 'like': 0, 'front': 0, 'utility': 842}]",344,8688,1098,1099,1900,1899,147,846,857,842
129,0.799999999999999,1,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1201}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1800}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1803}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1794}, {'id': 4, 'like': 1, 'front': 0, 'utility': 52}, {'id': 5, 'like': 1, 'front': 0, 'utility': 44}, {'id': 6, 'like': 1, 'front': 0, 'utility': 47}, {'id': 7, 'like': 0, 'front': 0, 'utility': 946}]",343,7687,1201,1800,1803,1794,52,44,47,946
36,0.30000000000000004,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1925}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1924}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1921}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1923}, {'id': 4, 'like': 1, 'front': 0, 'utility': 174}, {'id': 5, 'like': 1, 'front': 0, 'utility': 168}, {'id': 6, 'like': 0, 'front': 0, 'utility': 825}, {'id': 7, 'like': 0, 'front': 0, 'utility': 824}]",342,9684,1925,1924,1921,1923,174,168,825,824
174,0.899999999999999,1,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1227}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1775}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1775}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1780}, {'id': 4, 'like': 1, 'front': 0, 'utility': 27}, {'id': 5, 'like': 1, 'front': 0, 'utility': 28}, {'id': 6, 'like': 1, 'front': 0, 'utility': 24}, {'id': 7, 'like': 1, 'front': 0, 'utility': 24}]",330,6660,1227,1775,1775,1780,27,28,24,24
199,0.1,4,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1024}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1026}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1026}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1025}, {'id': 4, 'like': 1, 'front': 0, 'utility': 225}, {'id': 5, 'like': 0, 'front': 0, 'utility': 764}, {'id': 6, 'like': 0, 'front': 0, 'utility': 780}, {'id': 7, 'like': 0, 'front': 0, 'utility': 782}]",325,6652,1024,1026,1026,1025,225,764,780,782
254,0.1,5,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1026}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1023}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1024}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1026}, {'id': 4, 'like': 1, 'front': 0, 'utility': 223}, {'id': 5, 'like': 0, 'front': 0, 'utility': 776}, {'id': 6, 'like': 0, 'front': 0, 'utility': 766}, {'id': 7, 'like': 0, 'front': 0, 'utility': 779}]",321,6643,1026,1023,1024,1026,223,776,766,779
91,0.30000000000000004,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1071}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1070}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1919}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1925}, {'id': 4, 'like': 1, 'front': 0, 'utility': 179}, {'id': 5, 'like': 0, 'front': 0, 'utility': 821}, {'id': 6, 'like': 0, 'front': 0, 'utility': 827}, {'id': 7, 'like': 0, 'front': 0, 'utility': 828}]",320,8640,1071,1070,1919,1925,179,821,827,828
210,0.1,5,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1024}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1026}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1025}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1022}, {'id': 4, 'like': 1, 'front': 0, 'utility': 223}, {'id': 5, 'like': 0, 'front': 0, 'utility': 765}, {'id': 6, 'like': 0, 'front': 0, 'utility': 774}, {'id': 7, 'like': 0, 'front': 0, 'utility': 780}]",319,6639,1024,1026,1025,1022,223,765,774,780
84,0.7000000000000001,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1170}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1827}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1818}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1821}, {'id': 4, 'like': 1, 'front': 0, 'utility': 71}, {'id': 5, 'like': 1, 'front': 0, 'utility': 77}, {'id': 6, 'like': 0, 'front': 0, 'utility': 923}, {'id': 7, 'like': 0, 'front': 0, 'utility': 929}]",318,8636,1170,1827,1818,1821,71,77,923,929
