,chooseFrontProbability,likeFrontNumber,likeNumber,students,teacherUtility,totalUtility,utility-0,utility-1,utility-2,utility-3,utility-4,utility-5,utility-6,utility-7
256,0.3,5,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 71}, {'id': 1, 'like': 1, 'front': 1, 'utility': 78}, {'id': 2, 'like': 1, 'front': 1, 'utility': 74}, {'id': 3, 'like': 1, 'front': 1, 'utility': 80}, {'id': 4, 'like': 1, 'front': 0, 'utility': 172}, {'id': 5, 'like': 0, 'front': 0, 'utility': 823}, {'id': 6, 'like': 0, 'front': 0, 'utility': 824}, {'id': 7, 'like': 0, 'front': 0, 'utility': 827}]",474,2949,71,78,74,80,172,823,824,827
78,0.1,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 25}, {'id': 1, 'like': 0, 'front': 1, 'utility': 977}, {'id': 2, 'like': 0, 'front': 1, 'utility': 974}, {'id': 3, 'like': 0, 'front': 1, 'utility': 975}, {'id': 4, 'like': 1, 'front': 0, 'utility': 220}, {'id': 5, 'like': 1, 'front': 0, 'utility': 227}, {'id': 6, 'like': 0, 'front': 0, 'utility': 775}, {'id': 7, 'like': 0, 'front': 0, 'utility': 770}]",471,4943,25,977,974,975,220,227,775,770
127,0.6,1,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 153}, {'id': 1, 'like': 0, 'front': 1, 'utility': 848}, {'id': 2, 'like': 0, 'front': 1, 'utility': 847}, {'id': 3, 'like': 0, 'front': 1, 'utility': 859}, {'id': 4, 'like': 1, 'front': 0, 'utility': 101}, {'id': 5, 'like': 1, 'front': 0, 'utility': 95}, {'id': 6, 'like': 1, 'front': 0, 'utility': 105}, {'id': 7, 'like': 0, 'front': 0, 'utility': 901}]",454,3909,153,848,847,859,101,95,105,901
147,0.4,3,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 106}, {'id': 1, 'like': 1, 'front': 1, 'utility': 101}, {'id': 2, 'like': 1, 'front': 1, 'utility': 95}, {'id': 3, 'like': 0, 'front': 1, 'utility': 904}, {'id': 4, 'like': 1, 'front': 0, 'utility': 149}, {'id': 5, 'like': 0, 'front': 0, 'utility': 848}, {'id': 6, 'like': 0, 'front': 0, 'utility': 851}, {'id': 7, 'like': 0, 'front': 0, 'utility': 849}]",451,3903,106,101,95,904,149,848,851,849
34,0.1,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 974}, {'id': 1, 'like': 0, 'front': 1, 'utility': 974}, {'id': 2, 'like': 0, 'front': 1, 'utility': 975}, {'id': 3, 'like': 0, 'front': 1, 'utility': 975}, {'id': 4, 'like': 1, 'front': 0, 'utility': 220}, {'id': 5, 'like': 1, 'front': 0, 'utility': 225}, {'id': 6, 'like': 0, 'front': 0, 'utility': 771}, {'id': 7, 'like': 0, 'front': 0, 'utility': 775}]",446,5889,974,974,975,975,220,225,771,775
64,0.9,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 222}, {'id': 1, 'like': 1, 'front': 1, 'utility': 223}, {'id': 2, 'like': 0, 'front': 1, 'utility': 778}, {'id': 3, 'like': 0, 'front': 1, 'utility': 769}, {'id': 4, 'like': 0, 'front': 0, 'utility': 975}, {'id': 5, 'like': 0, 'front': 0, 'utility': 974}, {'id': 6, 'like': 0, 'front': 0, 'utility': 973}, {'id': 7, 'like': 0, 'front': 0, 'utility': 976}]",445,5890,222,223,778,769,975,974,973,976
105,0.6,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 146}, {'id': 1, 'like': 1, 'front': 1, 'utility': 150}, {'id': 2, 'like': 1, 'front': 1, 'utility': 149}, {'id': 3, 'like': 0, 'front': 1, 'utility': 849}, {'id': 4, 'like': 0, 'front': 0, 'utility': 897}, {'id': 5, 'like': 0, 'front': 0, 'utility': 901}, {'id': 6, 'like': 0, 'front': 0, 'utility': 900}, {'id': 7, 'like': 0, 'front': 0, 'utility': 899}]",445,4891,146,150,149,849,897,901,900,899
70,0.4,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 904}, {'id': 1, 'like': 0, 'front': 1, 'utility': 893}, {'id': 2, 'like': 0, 'front': 1, 'utility': 895}, {'id': 3, 'like': 0, 'front': 1, 'utility': 901}, {'id': 4, 'like': 1, 'front': 0, 'utility': 147}, {'id': 5, 'like': 1, 'front': 0, 'utility': 151}, {'id': 6, 'like': 1, 'front': 0, 'utility': 146}, {'id': 7, 'like': 0, 'front': 0, 'utility': 850}]",443,4887,904,893,895,901,147,151,146,850
79,0.2,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 50}, {'id': 1, 'like': 0, 'front': 1, 'utility': 949}, {'id': 2, 'like': 0, 'front': 1, 'utility': 950}, {'id': 3, 'like': 0, 'front': 1, 'utility': 948}, {'id': 4, 'like': 1, 'front': 0, 'utility': 191}, {'id': 5, 'like': 1, 'front': 0, 'utility': 202}, {'id': 6, 'like': 0, 'front': 0, 'utility': 799}, {'id': 7, 'like': 0, 'front': 0, 'utility': 796}]",443,4885,50,949,950,948,191,202,799,796
96,0.8,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 198}, {'id': 1, 'like': 1, 'front': 1, 'utility': 194}, {'id': 2, 'like': 0, 'front': 1, 'utility': 796}, {'id': 3, 'like': 0, 'front': 1, 'utility': 798}, {'id': 4, 'like': 1, 'front': 0, 'utility': 51}, {'id': 5, 'like': 0, 'front': 0, 'utility': 948}, {'id': 6, 'like': 0, 'front': 0, 'utility': 951}, {'id': 7, 'like': 0, 'front': 0, 'utility': 951}]",442,4887,198,194,796,798,51,948,951,951
95,0.7,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 170}, {'id': 1, 'like': 1, 'front': 1, 'utility': 172}, {'id': 2, 'like': 0, 'front': 1, 'utility': 824}, {'id': 3, 'like': 0, 'front': 1, 'utility': 825}, {'id': 4, 'like': 1, 'front': 0, 'utility': 77}, {'id': 5, 'like': 0, 'front': 0, 'utility': 928}, {'id': 6, 'like': 0, 'front': 0, 'utility': 920}, {'id': 7, 'like': 0, 'front': 0, 'utility': 924}]",420,4840,170,172,824,825,77,928,920,924
80,0.3,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 74}, {'id': 1, 'like': 0, 'front': 1, 'utility': 923}, {'id': 2, 'like': 0, 'front': 1, 'utility': 924}, {'id': 3, 'like': 0, 'front': 1, 'utility': 930}, {'id': 4, 'like': 1, 'front': 0, 'utility': 175}, {'id': 5, 'like': 1, 'front': 0, 'utility': 170}, {'id': 6, 'like': 0, 'front': 0, 'utility': 819}, {'id': 7, 'like': 0, 'front': 0, 'utility': 824}]",419,4839,74,923,924,930,175,170,819,824
158,0.4,4,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 103}, {'id': 1, 'like': 1, 'front': 1, 'utility': 101}, {'id': 2, 'like': 1, 'front': 1, 'utility': 101}, {'id': 3, 'like': 1, 'front': 1, 'utility': 102}, {'id': 4, 'like': 0, 'front': 0, 'utility': 851}, {'id': 5, 'like': 0, 'front': 0, 'utility': 854}, {'id': 6, 'like': 0, 'front': 0, 'utility': 851}, {'id': 7, 'like': 0, 'front': 0, 'utility': 852}]",408,3815,103,101,101,102,851,854,851,852
116,0.6,0,4,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 854}, {'id': 1, 'like': 0, 'front': 1, 'utility': 847}, {'id': 2, 'like': 0, 'front': 1, 'utility': 854}, {'id': 3, 'like': 0, 'front': 1, 'utility': 849}, {'id': 4, 'like': 1, 'front': 0, 'utility': 101}, {'id': 5, 'like': 1, 'front': 0, 'utility': 101}, {'id': 6, 'like': 1, 'front': 0, 'utility': 102}, {'id': 7, 'like': 1, 'front': 0, 'utility': 99}]",404,3807,854,847,854,849,101,101,102,99
94,0.6,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 153}, {'id': 1, 'like': 1, 'front': 1, 'utility': 150}, {'id': 2, 'like': 0, 'front': 1, 'utility': 852}, {'id': 3, 'like': 0, 'front': 1, 'utility': 850}, {'id': 4, 'like': 1, 'front': 0, 'utility': 101}, {'id': 5, 'like': 0, 'front': 0, 'utility': 900}, {'id': 6, 'like': 0, 'front': 0, 'utility': 903}, {'id': 7, 'like': 0, 'front': 0, 'utility': 899}]",404,4808,153,150,852,850,101,900,903,899
146,0.3,3,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 74}, {'id': 1, 'like': 1, 'front': 1, 'utility': 76}, {'id': 2, 'like': 1, 'front': 1, 'utility': 74}, {'id': 3, 'like': 0, 'front': 1, 'utility': 930}, {'id': 4, 'like': 1, 'front': 0, 'utility': 180}, {'id': 5, 'like': 0, 'front': 0, 'utility': 823}, {'id': 6, 'like': 0, 'front': 0, 'utility': 827}, {'id': 7, 'like': 0, 'front': 0, 'utility': 824}]",404,3808,74,76,74,930,180,823,827,824
200,0.2,4,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 53}, {'id': 1, 'like': 1, 'front': 1, 'utility': 53}, {'id': 2, 'like': 1, 'front': 1, 'utility': 51}, {'id': 3, 'like': 1, 'front': 1, 'utility': 48}, {'id': 4, 'like': 1, 'front': 0, 'utility': 199}, {'id': 5, 'like': 0, 'front': 0, 'utility': 800}, {'id': 6, 'like': 0, 'front': 0, 'utility': 801}, {'id': 7, 'like': 0, 'front': 0, 'utility': 803}]",404,2808,53,53,51,48,199,800,801,803
35,0.2,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 951}, {'id': 1, 'like': 0, 'front': 1, 'utility': 949}, {'id': 2, 'like': 0, 'front': 1, 'utility': 947}, {'id': 3, 'like': 0, 'front': 1, 'utility': 954}, {'id': 4, 'like': 1, 'front': 0, 'utility': 197}, {'id': 5, 'like': 1, 'front': 0, 'utility': 206}, {'id': 6, 'like': 0, 'front': 0, 'utility': 806}, {'id': 7, 'like': 0, 'front': 0, 'utility': 797}]",403,5807,951,949,947,954,197,206,806,797
63,0.8,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 200}, {'id': 1, 'like': 1, 'front': 1, 'utility': 200}, {'id': 2, 'like': 0, 'front': 1, 'utility': 807}, {'id': 3, 'like': 0, 'front': 1, 'utility': 794}, {'id': 4, 'like': 0, 'front': 0, 'utility': 945}, {'id': 5, 'like': 0, 'front': 0, 'utility': 952}, {'id': 6, 'like': 0, 'front': 0, 'utility': 952}, {'id': 7, 'like': 0, 'front': 0, 'utility': 949}]",400,5799,200,200,807,794,945,952,952,949
255,0.2,5,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 50}, {'id': 1, 'like': 1, 'front': 1, 'utility': 50}, {'id': 2, 'like': 1, 'front': 1, 'utility': 51}, {'id': 3, 'like': 1, 'front': 1, 'utility': 51}, {'id': 4, 'like': 1, 'front': 0, 'utility': 196}, {'id': 5, 'like': 0, 'front': 0, 'utility': 796}, {'id': 6, 'like': 0, 'front': 0, 'utility': 800}, {'id': 7, 'like': 0, 'front': 0, 'utility': 802}]",399,2796,50,50,51,51,196,796,800,802
128,0.7,1,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 173}, {'id': 1, 'like': 0, 'front': 1, 'utility': 829}, {'id': 2, 'like': 0, 'front': 1, 'utility': 818}, {'id': 3, 'like': 0, 'front': 1, 'utility': 824}, {'id': 4, 'like': 1, 'front': 0, 'utility': 74}, {'id': 5, 'like': 1, 'front': 0, 'utility': 77}, {'id': 6, 'like': 1, 'front': 0, 'utility': 73}, {'id': 7, 'like': 0, 'front': 0, 'utility': 926}]",397,3794,173,829,818,824,74,77,73,926
211,0.2,5,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 45}, {'id': 1, 'like': 1, 'front': 1, 'utility': 49}, {'id': 2, 'like': 1, 'front': 1, 'utility': 49}, {'id': 3, 'like': 1, 'front': 1, 'utility': 50}, {'id': 4, 'like': 1, 'front': 0, 'utility': 202}, {'id': 5, 'like': 0, 'front': 0, 'utility': 801}, {'id': 6, 'like': 0, 'front': 0, 'utility': 795}, {'id': 7, 'like': 0, 'front': 0, 'utility': 800}]",396,2791,45,49,49,50,202,801,795,800
173,0.8,1,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 197}, {'id': 1, 'like': 0, 'front': 1, 'utility': 791}, {'id': 2, 'like': 0, 'front': 1, 'utility': 803}, {'id': 3, 'like': 0, 'front': 1, 'utility': 800}, {'id': 4, 'like': 1, 'front': 0, 'utility': 47}, {'id': 5, 'like': 1, 'front': 0, 'utility': 51}, {'id': 6, 'like': 1, 'front': 0, 'utility': 50}, {'id': 7, 'like': 1, 'front': 0, 'utility': 51}]",394,2790,197,791,803,800,47,51,50,51
81,0.4,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 97}, {'id': 1, 'like': 0, 'front': 1, 'utility': 895}, {'id': 2, 'like': 0, 'front': 1, 'utility': 908}, {'id': 3, 'like': 0, 'front': 1, 'utility': 896}, {'id': 4, 'like': 1, 'front': 0, 'utility': 144}, {'id': 5, 'like': 1, 'front': 0, 'utility': 147}, {'id': 6, 'like': 0, 'front': 0, 'utility': 843}, {'id': 7, 'like': 0, 'front': 0, 'utility': 847}]",389,4777,97,895,908,896,144,147,843,847
82,0.5,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 129}, {'id': 1, 'like': 0, 'front': 1, 'utility': 873}, {'id': 2, 'like': 0, 'front': 1, 'utility': 878}, {'id': 3, 'like': 0, 'front': 1, 'utility': 873}, {'id': 4, 'like': 1, 'front': 0, 'utility': 120}, {'id': 5, 'like': 1, 'front': 0, 'utility': 133}, {'id': 6, 'like': 0, 'front': 0, 'utility': 877}, {'id': 7, 'like': 0, 'front': 0, 'utility': 880}]",381,4763,129,873,878,873,120,133,877,880
71,0.5,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 876}, {'id': 1, 'like': 0, 'front': 1, 'utility': 882}, {'id': 2, 'like': 0, 'front': 1, 'utility': 870}, {'id': 3, 'like': 0, 'front': 1, 'utility': 873}, {'id': 4, 'like': 1, 'front': 0, 'utility': 130}, {'id': 5, 'like': 1, 'front': 0, 'utility': 126}, {'id': 6, 'like': 1, 'front': 0, 'utility': 124}, {'id': 7, 'like': 0, 'front': 0, 'utility': 879}]",380,4760,876,882,870,873,130,126,124,879
93,0.5,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 129}, {'id': 1, 'like': 1, 'front': 1, 'utility': 119}, {'id': 2, 'like': 0, 'front': 1, 'utility': 873}, {'id': 3, 'like': 0, 'front': 1, 'utility': 884}, {'id': 4, 'like': 1, 'front': 0, 'utility': 127}, {'id': 5, 'like': 0, 'front': 0, 'utility': 872}, {'id': 6, 'like': 0, 'front': 0, 'utility': 872}, {'id': 7, 'like': 0, 'front': 0, 'utility': 874}]",375,4750,129,119,873,884,127,872,872,874
104,0.5,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 120}, {'id': 1, 'like': 1, 'front': 1, 'utility': 122}, {'id': 2, 'like': 1, 'front': 1, 'utility': 127}, {'id': 3, 'like': 0, 'front': 1, 'utility': 877}, {'id': 4, 'like': 0, 'front': 0, 'utility': 878}, {'id': 5, 'like': 0, 'front': 0, 'utility': 876}, {'id': 6, 'like': 0, 'front': 0, 'utility': 869}, {'id': 7, 'like': 0, 'front': 0, 'utility': 869}]",369,4738,120,122,127,877,878,876,869,869
83,0.6,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 154}, {'id': 1, 'like': 0, 'front': 1, 'utility': 854}, {'id': 2, 'like': 0, 'front': 1, 'utility': 857}, {'id': 3, 'like': 0, 'front': 1, 'utility': 850}, {'id': 4, 'like': 1, 'front': 0, 'utility': 107}, {'id': 5, 'like': 1, 'front': 0, 'utility': 101}, {'id': 6, 'like': 0, 'front': 0, 'utility': 901}, {'id': 7, 'like': 0, 'front': 0, 'utility': 900}]",361,4724,154,854,857,850,107,101,901,900
145,0.2,3,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 51}, {'id': 1, 'like': 1, 'front': 1, 'utility': 52}, {'id': 2, 'like': 1, 'front': 1, 'utility': 52}, {'id': 3, 'like': 0, 'front': 1, 'utility': 951}, {'id': 4, 'like': 1, 'front': 0, 'utility': 201}, {'id': 5, 'like': 0, 'front': 0, 'utility': 808}, {'id': 6, 'like': 0, 'front': 0, 'utility': 800}, {'id': 7, 'like': 0, 'front': 0, 'utility': 797}]",356,3712,51,52,52,951,201,808,800,797
62,0.7,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 176}, {'id': 1, 'like': 1, 'front': 1, 'utility': 178}, {'id': 2, 'like': 0, 'front': 1, 'utility': 832}, {'id': 3, 'like': 0, 'front': 1, 'utility': 826}, {'id': 4, 'like': 0, 'front': 0, 'utility': 924}, {'id': 5, 'like': 0, 'front': 0, 'utility': 924}, {'id': 6, 'like': 0, 'front': 0, 'utility': 922}, {'id': 7, 'like': 0, 'front': 0, 'utility': 927}]",355,5709,176,178,832,826,924,924,922,927
92,0.4,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 99}, {'id': 1, 'like': 1, 'front': 1, 'utility': 105}, {'id': 2, 'like': 0, 'front': 1, 'utility': 900}, {'id': 3, 'like': 0, 'front': 1, 'utility': 900}, {'id': 4, 'like': 1, 'front': 0, 'utility': 151}, {'id': 5, 'like': 0, 'front': 0, 'utility': 854}, {'id': 6, 'like': 0, 'front': 0, 'utility': 850}, {'id': 7, 'like': 0, 'front': 0, 'utility': 851}]",355,4710,99,105,900,900,151,854,850,851
36,0.3,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 926}, {'id': 1, 'like': 0, 'front': 1, 'utility': 923}, {'id': 2, 'like': 0, 'front': 1, 'utility': 926}, {'id': 3, 'like': 0, 'front': 1, 'utility': 928}, {'id': 4, 'like': 1, 'front': 0, 'utility': 172}, {'id': 5, 'like': 1, 'front': 0, 'utility': 181}, {'id': 6, 'like': 0, 'front': 0, 'utility': 825}, {'id': 7, 'like': 0, 'front': 0, 'utility': 825}]",353,5706,926,923,926,928,172,181,825,825
129,0.8,1,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 204}, {'id': 1, 'like': 0, 'front': 1, 'utility': 800}, {'id': 2, 'like': 0, 'front': 1, 'utility': 808}, {'id': 3, 'like': 0, 'front': 1, 'utility': 797}, {'id': 4, 'like': 1, 'front': 0, 'utility': 47}, {'id': 5, 'like': 1, 'front': 0, 'utility': 53}, {'id': 6, 'like': 1, 'front': 0, 'utility': 46}, {'id': 7, 'like': 0, 'front': 0, 'utility': 945}]",350,3700,204,800,808,797,47,53,46,945
254,0.1,5,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 27}, {'id': 1, 'like': 1, 'front': 1, 'utility': 23}, {'id': 2, 'like': 1, 'front': 1, 'utility': 28}, {'id': 3, 'like': 1, 'front': 1, 'utility': 27}, {'id': 4, 'like': 1, 'front': 0, 'utility': 230}, {'id': 5, 'like': 0, 'front': 0, 'utility': 786}, {'id': 6, 'like': 0, 'front': 0, 'utility': 777}, {'id': 7, 'like': 0, 'front': 0, 'utility': 772}]",335,2670,27,23,28,27,230,786,777,772
91,0.3,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 74}, {'id': 1, 'like': 1, 'front': 1, 'utility': 80}, {'id': 2, 'like': 0, 'front': 1, 'utility': 928}, {'id': 3, 'like': 0, 'front': 1, 'utility': 930}, {'id': 4, 'like': 1, 'front': 0, 'utility': 176}, {'id': 5, 'like': 0, 'front': 0, 'utility': 822}, {'id': 6, 'like': 0, 'front': 0, 'utility': 829}, {'id': 7, 'like': 0, 'front': 0, 'utility': 821}]",330,4660,74,80,928,930,176,822,829,821
199,0.1,4,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 24}, {'id': 1, 'like': 1, 'front': 1, 'utility': 25}, {'id': 2, 'like': 1, 'front': 1, 'utility': 27}, {'id': 3, 'like': 1, 'front': 1, 'utility': 24}, {'id': 4, 'like': 1, 'front': 0, 'utility': 228}, {'id': 5, 'like': 0, 'front': 0, 'utility': 772}, {'id': 6, 'like': 0, 'front': 0, 'utility': 776}, {'id': 7, 'like': 0, 'front': 0, 'utility': 780}]",328,2656,24,25,27,24,228,772,776,780
210,0.1,5,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 24}, {'id': 1, 'like': 1, 'front': 1, 'utility': 25}, {'id': 2, 'like': 1, 'front': 1, 'utility': 24}, {'id': 3, 'like': 1, 'front': 1, 'utility': 26}, {'id': 4, 'like': 1, 'front': 0, 'utility': 229}, {'id': 5, 'like': 0, 'front': 0, 'utility': 780}, {'id': 6, 'like': 0, 'front': 0, 'utility': 775}, {'id': 7, 'like': 0, 'front': 0, 'utility': 772}]",328,2655,24,25,24,26,229,780,775,772
174,0.9,1,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 225}, {'id': 1, 'like': 0, 'front': 1, 'utility': 775}, {'id': 2, 'like': 0, 'front': 1, 'utility': 769}, {'id': 3, 'like': 0, 'front': 1, 'utility': 782}, {'id': 4, 'like': 1, 'front': 0, 'utility': 26}, {'id': 5, 'like': 1, 'front': 0, 'utility': 26}, {'id': 6, 'like': 1, 'front': 0, 'utility': 24}, {'id': 7, 'like': 1, 'front': 0, 'utility': 25}]",326,2652,225,775,769,782,26,26,24,25
84,0.7,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 168}, {'id': 1, 'like': 0, 'front': 1, 'utility': 826}, {'id': 2, 'like': 0, 'front': 1, 'utility': 823}, {'id': 3, 'like': 0, 'front': 1, 'utility': 825}, {'id': 4, 'like': 1, 'front': 0, 'utility': 71}, {'id': 5, 'like': 1, 'front': 0, 'utility': 80}, {'id': 6, 'like': 0, 'front': 0, 'utility': 921}, {'id': 7, 'like': 0, 'front': 0, 'utility': 925}]",319,4639,168,826,823,825,71,80,921,925
144,0.1,3,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 27}, {'id': 1, 'like': 1, 'front': 1, 'utility': 25}, {'id': 2, 'like': 1, 'front': 1, 'utility': 27}, {'id': 3, 'like': 0, 'front': 1, 'utility': 974}, {'id': 4, 'like': 1, 'front': 0, 'utility': 231}, {'id': 5, 'like': 0, 'front': 0, 'utility': 776}, {'id': 6, 'like': 0, 'front': 0, 'utility': 784}, {'id': 7, 'like': 0, 'front': 0, 'utility': 776}]",310,3620,27,25,27,974,231,776,784,776
90,0.2,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 49}, {'id': 1, 'like': 1, 'front': 1, 'utility': 48}, {'id': 2, 'like': 0, 'front': 1, 'utility': 952}, {'id': 3, 'like': 0, 'front': 1, 'utility': 952}, {'id': 4, 'like': 1, 'front': 0, 'utility': 210}, {'id': 5, 'like': 0, 'front': 0, 'utility': 802}, {'id': 6, 'like': 0, 'front': 0, 'utility': 806}, {'id': 7, 'like': 0, 'front': 0, 'utility': 794}]",307,4613,49,48,952,952,210,802,806,794
72,0.6,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 850}, {'id': 1, 'like': 0, 'front': 1, 'utility': 852}, {'id': 2, 'like': 0, 'front': 1, 'utility': 847}, {'id': 3, 'like': 0, 'front': 1, 'utility': 851}, {'id': 4, 'like': 1, 'front': 0, 'utility': 96}, {'id': 5, 'like': 1, 'front': 0, 'utility': 103}, {'id': 6, 'like': 1, 'front': 0, 'utility': 103}, {'id': 7, 'like': 0, 'front': 0, 'utility': 902}]",301,4604,850,852,847,851,96,103,103,902
117,0.7,0,4,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 827}, {'id': 1, 'like': 0, 'front': 1, 'utility': 824}, {'id': 2, 'like': 0, 'front': 1, 'utility': 822}, {'id': 3, 'like': 0, 'front': 1, 'utility': 828}, {'id': 4, 'like': 1, 'front': 0, 'utility': 75}, {'id': 5, 'like': 1, 'front': 0, 'utility': 75}, {'id': 6, 'like': 1, 'front': 0, 'utility': 77}, {'id': 7, 'like': 1, 'front': 0, 'utility': 75}]",301,3603,827,824,822,828,75,75,77,75
103,0.4,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 103}, {'id': 1, 'like': 1, 'front': 1, 'utility': 100}, {'id': 2, 'like': 1, 'front': 1, 'utility': 98}, {'id': 3, 'like': 0, 'front': 1, 'utility': 902}, {'id': 4, 'like': 0, 'front': 0, 'utility': 852}, {'id': 5, 'like': 0, 'front': 0, 'utility': 847}, {'id': 6, 'like': 0, 'front': 0, 'utility': 847}, {'id': 7, 'like': 0, 'front': 0, 'utility': 854}]",301,4603,103,100,98,902,852,847,847,854
130,0.9,1,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 224}, {'id': 1, 'like': 0, 'front': 1, 'utility': 779}, {'id': 2, 'like': 0, 'front': 1, 'utility': 781}, {'id': 3, 'like': 0, 'front': 1, 'utility': 767}, {'id': 4, 'like': 1, 'front': 0, 'utility': 27}, {'id': 5, 'like': 1, 'front': 0, 'utility': 24}, {'id': 6, 'like': 1, 'front': 0, 'utility': 25}, {'id': 7, 'like': 0, 'front': 0, 'utility': 973}]",300,3600,224,779,781,767,27,24,25,973
37,0.4,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 901}, {'id': 1, 'like': 0, 'front': 1, 'utility': 899}, {'id': 2, 'like': 0, 'front': 1, 'utility': 899}, {'id': 3, 'like': 0, 'front': 1, 'utility': 895}, {'id': 4, 'like': 1, 'front': 0, 'utility': 150}, {'id': 5, 'like': 1, 'front': 0, 'utility': 147}, {'id': 6, 'like': 0, 'front': 0, 'utility': 847}, {'id': 7, 'like': 0, 'front': 0, 'utility': 854}]",297,5592,901,899,899,895,150,147,847,854
85,0.8,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 200}, {'id': 1, 'like': 0, 'front': 1, 'utility': 795}, {'id': 2, 'like': 0, 'front': 1, 'utility': 800}, {'id': 3, 'like': 0, 'front': 1, 'utility': 801}, {'id': 4, 'like': 1, 'front': 0, 'utility': 52}, {'id': 5, 'like': 1, 'front': 0, 'utility': 44}, {'id': 6, 'like': 0, 'front': 0, 'utility': 950}, {'id': 7, 'like': 0, 'front': 0, 'utility': 951}]",297,4593,200,795,800,801,52,44,950,951
61,0.6,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 152}, {'id': 1, 'like': 1, 'front': 1, 'utility': 143}, {'id': 2, 'like': 0, 'front': 1, 'utility': 846}, {'id': 3, 'like': 0, 'front': 1, 'utility': 849}, {'id': 4, 'like': 0, 'front': 0, 'utility': 892}, {'id': 5, 'like': 0, 'front': 0, 'utility': 905}, {'id': 6, 'like': 0, 'front': 0, 'utility': 902}, {'id': 7, 'like': 0, 'front': 0, 'utility': 901}]",295,5590,152,143,846,849,892,905,902,901
157,0.3,4,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 76}, {'id': 1, 'like': 1, 'front': 1, 'utility': 71}, {'id': 2, 'like': 1, 'front': 1, 'utility': 72}, {'id': 3, 'like': 1, 'front': 1, 'utility': 74}, {'id': 4, 'like': 0, 'front': 0, 'utility': 826}, {'id': 5, 'like': 0, 'front': 0, 'utility': 822}, {'id': 6, 'like': 0, 'front': 0, 'utility': 821}, {'id': 7, 'like': 0, 'front': 0, 'utility': 824}]",293,3586,76,71,72,74,826,822,821,824
